# TEST CONFIGURATION BEGIN
# FileStream(filename='INSECTS-abrupt_balanced_norm.csv', target_idx=-1, n_targets=1, cat_features=None)
# [HT] HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=False, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=100000, max_time=10000, metrics=['accuracy'], n_wait=1, output_file='op.txt', pretrain_size=1000, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT]
36903,0.528688,0.000000
36904,0.528701,1.000000
36905,0.528686,0.000000
36906,0.528699,1.000000
36907,0.528684,0.000000
36908,0.528698,1.000000
36909,0.528711,1.000000
36910,0.528724,1.000000
36911,0.528737,1.000000
36912,0.528750,1.000000
36913,0.528735,0.000000
36914,0.528721,0.000000
36915,0.528706,0.000000
36916,0.528691,0.000000
36917,0.528676,0.000000
36918,0.528690,1.000000
36919,0.528703,1.000000
36920,0.528688,0.000000
36921,0.528673,0.000000
36922,0.528659,0.000000
36923,0.528672,1.000000
36924,0.528657,0.000000
36925,0.528670,1.000000
36926,0.528655,0.000000
36927,0.528668,1.000000
36928,0.528654,0.000000
36929,0.528667,1.000000
36930,0.528680,1.000000
36931,0.528665,0.000000
36932,0.528651,0.000000
36933,0.528664,1.000000
36934,0.528649,0.000000
36935,0.528662,1.000000
36936,0.528675,1.000000
36937,0.528660,0.000000
36938,0.528646,0.000000
36939,0.528631,0.000000
36940,0.528644,1.000000
36941,0.528629,0.000000
36942,0.528615,0.000000
36943,0.528628,1.000000
36944,0.528613,0.000000
36945,0.528598,0.000000
36946,0.528612,1.000000
36947,0.528597,0.000000
36948,0.528582,0.000000
36949,0.528567,0.000000
36950,0.528553,0.000000
36951,0.528566,1.000000
36952,0.528551,0.000000
36953,0.528564,1.000000
36954,0.528550,0.000000
36955,0.528535,0.000000
36956,0.528520,0.000000
36957,0.528505,0.000000
36958,0.528491,0.000000
36959,0.528504,1.000000
36960,0.528489,0.000000
36961,0.528475,0.000000
36962,0.528488,1.000000
36963,0.528501,1.000000
36964,0.528486,0.000000
36965,0.528499,1.000000
36966,0.528484,0.000000
36967,0.528470,0.000000
36968,0.528483,1.000000
36969,0.528496,1.000000
36970,0.528481,0.000000
36971,0.528494,1.000000
36972,0.528480,0.000000
36973,0.528493,1.000000
36974,0.528506,1.000000
36975,0.528491,0.000000
36976,0.528477,0.000000
36977,0.528490,1.000000
36978,0.528475,0.000000
36979,0.528460,0.000000
36980,0.528473,1.000000
36981,0.528486,1.000000
36982,0.528500,1.000000
36983,0.528485,0.000000
36984,0.528470,0.000000
36985,0.528483,1.000000
36986,0.528469,0.000000
36987,0.528454,0.000000
36988,0.528439,0.000000
36989,0.528425,0.000000
36990,0.528438,1.000000
36991,0.528451,1.000000
36992,0.528464,1.000000
36993,0.528449,0.000000
36994,0.528462,1.000000
36995,0.528475,1.000000
36996,0.528461,0.000000
36997,0.528474,1.000000
36998,0.528487,1.000000
36999,0.528472,0.000000
37000,0.528485,1.000000
37001,0.528471,0.000000
37002,0.528456,0.000000
37003,0.528469,1.000000
37004,0.528454,0.000000
37005,0.528467,1.000000
37006,0.528481,1.000000
37007,0.528466,0.000000
37008,0.528451,0.000000
37009,0.528464,1.000000
37010,0.528450,0.000000
37011,0.528435,0.000000
37012,0.528420,0.000000
37013,0.528406,0.000000
37014,0.528419,1.000000
37015,0.528404,0.000000
37016,0.528417,1.000000
37017,0.528430,1.000000
37018,0.528416,0.000000
37019,0.528401,0.000000
37020,0.528386,0.000000
37021,0.528399,1.000000
37022,0.528385,0.000000
37023,0.528370,0.000000
37024,0.528383,1.000000
37025,0.528396,1.000000
37026,0.528381,0.000000
37027,0.528367,0.000000
37028,0.528352,0.000000
37029,0.528337,0.000000
37030,0.528323,0.000000
37031,0.528336,1.000000
37032,0.528321,0.000000
37033,0.528334,1.000000
37034,0.528320,0.000000
37035,0.528305,0.000000
37036,0.528318,1.000000
37037,0.528303,0.000000
37038,0.528289,0.000000
37039,0.528274,0.000000
37040,0.528259,0.000000
37041,0.528245,0.000000
37042,0.528230,0.000000
37043,0.528216,0.000000
37044,0.528229,1.000000
37045,0.528242,1.000000
37046,0.528255,1.000000
37047,0.528268,1.000000
37048,0.528281,1.000000
37049,0.528266,0.000000
37050,0.528252,0.000000
37051,0.528265,1.000000
37052,0.528278,1.000000
37053,0.528263,0.000000
37054,0.528249,0.000000
37055,0.528234,0.000000
37056,0.528219,0.000000
37057,0.528205,0.000000
37058,0.528190,0.000000
37059,0.528203,1.000000
37060,0.528188,0.000000
37061,0.528201,1.000000
37062,0.528215,1.000000
37063,0.528200,0.000000
37064,0.528213,1.000000
37065,0.528226,1.000000
37066,0.528211,0.000000
37067,0.528197,0.000000
37068,0.528182,0.000000
37069,0.528195,1.000000
37070,0.528208,1.000000
37071,0.528221,1.000000
37072,0.528234,1.000000
37073,0.528247,1.000000
37074,0.528233,0.000000
37075,0.528218,0.000000
37076,0.528204,0.000000
37077,0.528189,0.000000
37078,0.528174,0.000000
37079,0.528160,0.000000
37080,0.528145,0.000000
37081,0.528130,0.000000
37082,0.528143,1.000000
37083,0.528157,1.000000
37084,0.528170,1.000000
37085,0.528183,1.000000
37086,0.528168,0.000000
37087,0.528181,1.000000
37088,0.528166,0.000000
37089,0.528152,0.000000
37090,0.528165,1.000000
37091,0.528150,0.000000
37092,0.528163,1.000000
37093,0.528149,0.000000
37094,0.528162,1.000000
37095,0.528147,0.000000
37096,0.528133,0.000000
37097,0.528118,0.000000
37098,0.528103,0.000000
37099,0.528089,0.000000
37100,0.528102,1.000000
37101,0.528087,0.000000
37102,0.528072,0.000000
37103,0.528086,1.000000
37104,0.528099,1.000000
37105,0.528084,0.000000
37106,0.528069,0.000000
37107,0.528082,1.000000
37108,0.528068,0.000000
37109,0.528053,0.000000
37110,0.528066,1.000000
37111,0.528079,1.000000
37112,0.528092,1.000000
37113,0.528105,1.000000
37114,0.528091,0.000000
37115,0.528104,1.000000
37116,0.528089,0.000000
37117,0.528102,1.000000
37118,0.528115,1.000000
37119,0.528101,0.000000
37120,0.528086,0.000000
37121,0.528072,0.000000
37122,0.528057,0.000000
37123,0.528042,0.000000
37124,0.528028,0.000000
37125,0.528041,1.000000
37126,0.528026,0.000000
37127,0.528012,0.000000
37128,0.527997,0.000000
37129,0.527982,0.000000
37130,0.527995,1.000000
37131,0.527981,0.000000
37132,0.527994,1.000000
37133,0.528007,1.000000
37134,0.528020,1.000000
37135,0.528005,0.000000
37136,0.527991,0.000000
37137,0.527976,0.000000
37138,0.527989,1.000000
37139,0.528002,1.000000
37140,0.527988,0.000000
37141,0.528001,1.000000
37142,0.528014,1.000000
37143,0.527999,0.000000
37144,0.527985,0.000000
37145,0.527970,0.000000
37146,0.527955,0.000000
37147,0.527968,1.000000
37148,0.527954,0.000000
37149,0.527939,0.000000
37150,0.527952,1.000000
37151,0.527938,0.000000
37152,0.527951,1.000000
37153,0.527936,0.000000
37154,0.527921,0.000000
37155,0.527935,1.000000
37156,0.527948,1.000000
37157,0.527933,0.000000
37158,0.527918,0.000000
37159,0.527931,1.000000
37160,0.527917,0.000000
37161,0.527902,0.000000
37162,0.527888,0.000000
37163,0.527873,0.000000
37164,0.527886,1.000000
37165,0.527871,0.000000
37166,0.527857,0.000000
37167,0.527842,0.000000
37168,0.527828,0.000000
37169,0.527841,1.000000
37170,0.527826,0.000000
37171,0.527839,1.000000
37172,0.527825,0.000000
37173,0.527838,1.000000
37174,0.527823,0.000000
37175,0.527808,0.000000
37176,0.527794,0.000000
37177,0.527779,0.000000
37178,0.527792,1.000000
37179,0.527805,1.000000
37180,0.527818,1.000000
37181,0.527832,1.000000
37182,0.527817,0.000000
37183,0.527802,0.000000
37184,0.527788,0.000000
37185,0.527773,0.000000
37186,0.527759,0.000000
37187,0.527744,0.000000
37188,0.527729,0.000000
37189,0.527715,0.000000
37190,0.527700,0.000000
37191,0.527713,1.000000
37192,0.527699,0.000000
37193,0.527684,0.000000
37194,0.527697,1.000000
37195,0.527683,0.000000
37196,0.527668,0.000000
37197,0.527653,0.000000
37198,0.527639,0.000000
37199,0.527624,0.000000
37200,0.527637,1.000000
37201,0.527650,1.000000
37202,0.527663,1.000000
37203,0.527649,0.000000
37204,0.527662,1.000000
37205,0.527675,1.000000
37206,0.527688,1.000000
37207,0.527673,0.000000
37208,0.527686,1.000000
37209,0.527700,1.000000
37210,0.527685,0.000000
37211,0.527698,1.000000
37212,0.527711,1.000000
37213,0.527724,1.000000
37214,0.527710,0.000000
37215,0.527695,0.000000
37216,0.527680,0.000000
37217,0.527666,0.000000
37218,0.527651,0.000000
37219,0.527637,0.000000
37220,0.527650,1.000000
37221,0.527635,0.000000
37222,0.527648,1.000000
37223,0.527661,1.000000
37224,0.527647,0.000000
37225,0.527632,0.000000
37226,0.527618,0.000000
37227,0.527603,0.000000
37228,0.527588,0.000000
37229,0.527574,0.000000
37230,0.527559,0.000000
37231,0.527545,0.000000
37232,0.527530,0.000000
37233,0.527516,0.000000
37234,0.527501,0.000000
37235,0.527514,1.000000
37236,0.527527,1.000000
37237,0.527540,1.000000
37238,0.527553,1.000000
37239,0.527566,1.000000
37240,0.527579,1.000000
37241,0.527592,1.000000
37242,0.527605,1.000000
37243,0.527591,0.000000
37244,0.527604,1.000000
37245,0.527589,0.000000
37246,0.527602,1.000000
37247,0.527588,0.000000
37248,0.527601,1.000000
37249,0.527586,0.000000
37250,0.527599,1.000000
37251,0.527612,1.000000
37252,0.527598,0.000000
37253,0.527583,0.000000
37254,0.527569,0.000000
37255,0.527582,1.000000
37256,0.527595,1.000000
37257,0.527580,0.000000
37258,0.527593,1.000000
37259,0.527579,0.000000
37260,0.527592,1.000000
37261,0.527605,1.000000
37262,0.527618,1.000000
37263,0.527631,1.000000
37264,0.527644,1.000000
37265,0.527629,0.000000
37266,0.527615,0.000000
37267,0.527628,1.000000
37268,0.527641,1.000000
37269,0.527626,0.000000
37270,0.527612,0.000000
37271,0.527597,0.000000
37272,0.527582,0.000000
37273,0.527568,0.000000
37274,0.527581,1.000000
37275,0.527566,0.000000
37276,0.527579,1.000000
37277,0.527592,1.000000
37278,0.527606,1.000000
37279,0.527619,1.000000
37280,0.527604,0.000000
37281,0.527617,1.000000
37282,0.527630,1.000000
37283,0.527615,0.000000
37284,0.527628,1.000000
37285,0.527642,1.000000
37286,0.527655,1.000000
37287,0.527640,0.000000
37288,0.527653,1.000000
37289,0.527666,1.000000
37290,0.527651,0.000000
37291,0.527637,0.000000
37292,0.527622,0.000000
37293,0.527608,0.000000
37294,0.527621,1.000000
37295,0.527634,1.000000
37296,0.527647,1.000000
37297,0.527660,1.000000
37298,0.527645,0.000000
37299,0.527631,0.000000
37300,0.527644,1.000000
37301,0.527657,1.000000
37302,0.527642,0.000000
37303,0.527628,0.000000
37304,0.527641,1.000000
37305,0.527654,1.000000
37306,0.527667,1.000000
37307,0.527652,0.000000
37308,0.527638,0.000000
37309,0.527623,0.000000
37310,0.527609,0.000000
37311,0.527622,1.000000
37312,0.527635,1.000000
37313,0.527620,0.000000
37314,0.527633,1.000000
37315,0.527646,1.000000
37316,0.527632,0.000000
37317,0.527645,1.000000
37318,0.527658,1.000000
37319,0.527643,0.000000
37320,0.527629,0.000000
37321,0.527642,1.000000
37322,0.527627,0.000000
37323,0.527640,1.000000
37324,0.527626,0.000000
37325,0.527639,1.000000
37326,0.527624,0.000000
37327,0.527637,1.000000
37328,0.527623,0.000000
37329,0.527608,0.000000
37330,0.527594,0.000000
37331,0.527579,0.000000
37332,0.527592,1.000000
37333,0.527577,0.000000
37334,0.527563,0.000000
37335,0.527576,1.000000
37336,0.527589,1.000000
37337,0.527574,0.000000
37338,0.527560,0.000000
37339,0.527573,1.000000
37340,0.527586,1.000000
37341,0.527571,0.000000
37342,0.527584,1.000000
37343,0.527597,1.000000
37344,0.527610,1.000000
37345,0.527623,1.000000
37346,0.527636,1.000000
37347,0.527649,1.000000
37348,0.527662,1.000000
37349,0.527648,0.000000
37350,0.527633,0.000000
37351,0.527646,1.000000
37352,0.527632,0.000000
37353,0.527645,1.000000
37354,0.527630,0.000000
37355,0.527643,1.000000
37356,0.527629,0.000000
37357,0.527614,0.000000
37358,0.527600,0.000000
37359,0.527585,0.000000
37360,0.527571,0.000000
37361,0.527584,1.000000
37362,0.527569,0.000000
37363,0.527555,0.000000
37364,0.527540,0.000000
37365,0.527526,0.000000
37366,0.527539,1.000000
37367,0.527524,0.000000
37368,0.527510,0.000000
37369,0.527495,0.000000
37370,0.527508,1.000000
37371,0.527521,1.000000
37372,0.527507,0.000000
37373,0.527492,0.000000
37374,0.527478,0.000000
37375,0.527463,0.000000
37376,0.527476,1.000000
37377,0.527462,0.000000
37378,0.527475,1.000000
37379,0.527460,0.000000
37380,0.527446,0.000000
37381,0.527459,1.000000
37382,0.527444,0.000000
37383,0.527457,1.000000
37384,0.527443,0.000000
37385,0.527428,0.000000
37386,0.527441,1.000000
37387,0.527427,0.000000
37388,0.527440,1.000000
37389,0.527453,1.000000
37390,0.527466,1.000000
37391,0.527451,0.000000
37392,0.527464,1.000000
37393,0.527450,0.000000
37394,0.527435,0.000000
37395,0.527421,0.000000
37396,0.527434,1.000000
37397,0.527447,1.000000
37398,0.527432,0.000000
37399,0.527418,0.000000
37400,0.527431,1.000000
37401,0.527444,1.000000
37402,0.527429,0.000000
37403,0.527415,0.000000
37404,0.527428,1.000000
37405,0.527413,0.000000
37406,0.527426,1.000000
37407,0.527412,0.000000
37408,0.527425,1.000000
37409,0.527438,1.000000
37410,0.527423,0.000000
37411,0.527409,0.000000
37412,0.527394,0.000000
37413,0.527380,0.000000
37414,0.527365,0.000000
37415,0.527378,1.000000
37416,0.527364,0.000000
37417,0.527349,0.000000
37418,0.527335,0.000000
37419,0.527320,0.000000
37420,0.527333,1.000000
37421,0.527346,1.000000
37422,0.527359,1.000000
37423,0.527372,1.000000
37424,0.527385,1.000000
37425,0.527371,0.000000
37426,0.527384,1.000000
37427,0.527397,1.000000
37428,0.527382,0.000000
37429,0.527368,0.000000
37430,0.527353,0.000000
37431,0.527339,0.000000
37432,0.527352,1.000000
37433,0.527337,0.000000
37434,0.527323,0.000000
37435,0.527308,0.000000
37436,0.527294,0.000000
37437,0.527279,0.000000
37438,0.527265,0.000000
37439,0.527250,0.000000
37440,0.527263,1.000000
37441,0.527249,0.000000
37442,0.527262,1.000000
37443,0.527247,0.000000
37444,0.527233,0.000000
37445,0.527246,1.000000
37446,0.527259,1.000000
37447,0.527244,0.000000
37448,0.527230,0.000000
37449,0.527215,0.000000
37450,0.527201,0.000000
37451,0.527214,1.000000
37452,0.527199,0.000000
37453,0.527185,0.000000
37454,0.527198,1.000000
37455,0.527183,0.000000
37456,0.527169,0.000000
37457,0.527155,0.000000
37458,0.527140,0.000000
37459,0.527153,1.000000
37460,0.527166,1.000000
37461,0.527152,0.000000
37462,0.527165,1.000000
37463,0.527177,1.000000
37464,0.527190,1.000000
37465,0.527203,1.000000
37466,0.527216,1.000000
37467,0.527229,1.000000
37468,0.527215,0.000000
37469,0.527228,1.000000
37470,0.527241,1.000000
37471,0.527226,0.000000
37472,0.527212,0.000000
37473,0.527197,0.000000
37474,0.527210,1.000000
37475,0.527196,0.000000
37476,0.527182,0.000000
37477,0.527194,1.000000
37478,0.527180,0.000000
37479,0.527193,1.000000
37480,0.527206,1.000000
37481,0.527191,0.000000
37482,0.527177,0.000000
37483,0.527163,0.000000
37484,0.527176,1.000000
37485,0.527189,1.000000
37486,0.527174,0.000000
37487,0.527160,0.000000
37488,0.527145,0.000000
37489,0.527131,0.000000
37490,0.527144,1.000000
37491,0.527157,1.000000
37492,0.527170,1.000000
37493,0.527183,1.000000
37494,0.527196,1.000000
37495,0.527208,1.000000
37496,0.527221,1.000000
37497,0.527234,1.000000
37498,0.527247,1.000000
37499,0.527233,0.000000
37500,0.527246,1.000000
37501,0.527231,0.000000
37502,0.527244,1.000000
37503,0.527230,0.000000
37504,0.527215,0.000000
37505,0.527228,1.000000
37506,0.527214,0.000000
37507,0.527227,1.000000
37508,0.527240,1.000000
37509,0.527225,0.000000
37510,0.527238,1.000000
37511,0.527251,1.000000
37512,0.527237,0.000000
37513,0.527222,0.000000
37514,0.527208,0.000000
37515,0.527194,0.000000
37516,0.527207,1.000000
37517,0.527219,1.000000
37518,0.527205,0.000000
37519,0.527191,0.000000
37520,0.527176,0.000000
37521,0.527189,1.000000
37522,0.527202,1.000000
37523,0.527188,0.000000
37524,0.527173,0.000000
37525,0.527159,0.000000
37526,0.527172,1.000000
37527,0.527157,0.000000
37528,0.527143,0.000000
37529,0.527156,1.000000
37530,0.527141,0.000000
37531,0.527127,0.000000
37532,0.527140,1.000000
37533,0.527125,0.000000
37534,0.527138,1.000000
37535,0.527124,0.000000
37536,0.527137,1.000000
37537,0.527150,1.000000
37538,0.527163,1.000000
37539,0.527176,1.000000
37540,0.527161,0.000000
37541,0.527174,1.000000
37542,0.527160,0.000000
37543,0.527145,0.000000
37544,0.527131,0.000000
37545,0.527144,1.000000
37546,0.527157,1.000000
37547,0.527142,0.000000
37548,0.527155,1.000000
37549,0.527141,0.000000
37550,0.527126,0.000000
37551,0.527139,1.000000
37552,0.527125,0.000000
37553,0.527111,0.000000
37554,0.527124,1.000000
37555,0.527109,0.000000
37556,0.527122,1.000000
37557,0.527108,0.000000
37558,0.527093,0.000000
37559,0.527106,1.000000
37560,0.527092,0.000000
37561,0.527105,1.000000
37562,0.527090,0.000000
37563,0.527103,1.000000
37564,0.527089,0.000000
37565,0.527074,0.000000
37566,0.527060,0.000000
37567,0.527046,0.000000
37568,0.527031,0.000000
37569,0.527044,1.000000
37570,0.527057,1.000000
37571,0.527070,1.000000
37572,0.527083,1.000000
37573,0.527068,0.000000
37574,0.527081,1.000000
37575,0.527094,1.000000
37576,0.527080,0.000000
37577,0.527093,1.000000
37578,0.527078,0.000000
37579,0.527091,1.000000
37580,0.527077,0.000000
37581,0.527090,1.000000
37582,0.527075,0.000000
37583,0.527061,0.000000
37584,0.527047,0.000000
37585,0.527032,0.000000
37586,0.527018,0.000000
37587,0.527003,0.000000
37588,0.526989,0.000000
37589,0.527002,1.000000
37590,0.526988,0.000000
37591,0.527000,1.000000
37592,0.526986,0.000000
37593,0.526999,1.000000
37594,0.527012,1.000000
37595,0.526997,0.000000
37596,0.526983,0.000000
37597,0.526996,1.000000
37598,0.526982,0.000000
37599,0.526995,1.000000
37600,0.527007,1.000000
37601,0.526993,0.000000
37602,0.527006,1.000000
37603,0.527019,1.000000
37604,0.527032,1.000000
37605,0.527045,1.000000
37606,0.527058,1.000000
37607,0.527043,0.000000
37608,0.527029,0.000000
37609,0.527042,1.000000
37610,0.527055,1.000000
37611,0.527068,1.000000
37612,0.527081,1.000000
37613,0.527093,1.000000
37614,0.527106,1.000000
37615,0.527092,0.000000
37616,0.527078,0.000000
37617,0.527063,0.000000
37618,0.527049,0.000000
37619,0.527034,0.000000
37620,0.527047,1.000000
37621,0.527060,1.000000
37622,0.527073,1.000000
37623,0.527059,0.000000
37624,0.527072,1.000000
37625,0.527085,1.000000
37626,0.527070,0.000000
37627,0.527083,1.000000
37628,0.527096,1.000000
37629,0.527109,1.000000
37630,0.527095,0.000000
37631,0.527107,1.000000
37632,0.527093,0.000000
37633,0.527106,1.000000
37634,0.527092,0.000000
37635,0.527077,0.000000
37636,0.527090,1.000000
37637,0.527103,1.000000
37638,0.527116,1.000000
37639,0.527102,0.000000
37640,0.527087,0.000000
37641,0.527073,0.000000
37642,0.527086,1.000000
37643,0.527071,0.000000
37644,0.527084,1.000000
37645,0.527070,0.000000
37646,0.527083,1.000000
37647,0.527096,1.000000
37648,0.527109,1.000000
37649,0.527094,0.000000
37650,0.527107,1.000000
37651,0.527093,0.000000
37652,0.527106,1.000000
37653,0.527091,0.000000
37654,0.527104,1.000000
37655,0.527090,0.000000
37656,0.527075,0.000000
37657,0.527088,1.000000
37658,0.527101,1.000000
37659,0.527114,1.000000
37660,0.527127,1.000000
37661,0.527113,0.000000
37662,0.527098,0.000000
37663,0.527084,0.000000
37664,0.527069,0.000000
37665,0.527082,1.000000
37666,0.527095,1.000000
37667,0.527108,1.000000
37668,0.527121,1.000000
37669,0.527107,0.000000
37670,0.527120,1.000000
37671,0.527132,1.000000
37672,0.527118,0.000000
37673,0.527104,0.000000
37674,0.527089,0.000000
37675,0.527102,1.000000
37676,0.527115,1.000000
37677,0.527128,1.000000
37678,0.527114,0.000000
37679,0.527099,0.000000
37680,0.527085,0.000000
37681,0.527098,1.000000
37682,0.527111,1.000000
37683,0.527096,0.000000
37684,0.527109,1.000000
37685,0.527095,0.000000
37686,0.527080,0.000000
37687,0.527093,1.000000
37688,0.527079,0.000000
37689,0.527092,1.000000
37690,0.527077,0.000000
37691,0.527063,0.000000
37692,0.527076,1.000000
37693,0.527062,0.000000
37694,0.527047,0.000000
37695,0.527060,1.000000
37696,0.527046,0.000000
37697,0.527059,1.000000
37698,0.527044,0.000000
37699,0.527030,0.000000
37700,0.527043,1.000000
37701,0.527056,1.000000
37702,0.527069,1.000000
37703,0.527054,0.000000
37704,0.527040,0.000000
37705,0.527026,0.000000
37706,0.527011,0.000000
37707,0.526997,0.000000
37708,0.527010,1.000000
37709,0.527023,1.000000
37710,0.527035,1.000000
37711,0.527048,1.000000
37712,0.527034,0.000000
37713,0.527047,1.000000
37714,0.527060,1.000000
37715,0.527073,1.000000
37716,0.527086,1.000000
37717,0.527071,0.000000
37718,0.527057,0.000000
37719,0.527070,1.000000
37720,0.527083,1.000000
37721,0.527068,0.000000
37722,0.527081,1.000000
37723,0.527067,0.000000
37724,0.527052,0.000000
37725,0.527038,0.000000
37726,0.527024,0.000000
37727,0.527037,1.000000
37728,0.527022,0.000000
37729,0.527008,0.000000
37730,0.526994,0.000000
37731,0.526979,0.000000
37732,0.526965,0.000000
37733,0.526951,0.000000
37734,0.526963,1.000000
37735,0.526976,1.000000
37736,0.526989,1.000000
37737,0.526975,0.000000
37738,0.526960,0.000000
37739,0.526973,1.000000
37740,0.526959,0.000000
37741,0.526945,0.000000
37742,0.526930,0.000000
37743,0.526916,0.000000
37744,0.526902,0.000000
37745,0.526914,1.000000
37746,0.526900,0.000000
37747,0.526913,1.000000
37748,0.526899,0.000000
37749,0.526884,0.000000
37750,0.526897,1.000000
37751,0.526910,1.000000
37752,0.526896,0.000000
37753,0.526909,1.000000
37754,0.526894,0.000000
37755,0.526880,0.000000
37756,0.526893,1.000000
37757,0.526879,0.000000
37758,0.526891,1.000000
37759,0.526904,1.000000
37760,0.526890,0.000000
37761,0.526876,0.000000
37762,0.526861,0.000000
37763,0.526874,1.000000
37764,0.526860,0.000000
37765,0.526845,0.000000
37766,0.526831,0.000000
37767,0.526817,0.000000
37768,0.526802,0.000000
37769,0.526815,1.000000
37770,0.526828,1.000000
37771,0.526841,1.000000
37772,0.526854,1.000000
37773,0.526867,1.000000
37774,0.526880,1.000000
37775,0.526865,0.000000
37776,0.526878,1.000000
37777,0.526891,1.000000
37778,0.526877,0.000000
37779,0.526890,1.000000
37780,0.526902,1.000000
37781,0.526915,1.000000
37782,0.526901,0.000000
37783,0.526887,0.000000
37784,0.526900,1.000000
37785,0.526912,1.000000
37786,0.526925,1.000000
37787,0.526938,1.000000
37788,0.526951,1.000000
37789,0.526937,0.000000
37790,0.526950,1.000000
37791,0.526935,0.000000
37792,0.526948,1.000000
37793,0.526961,1.000000
37794,0.526974,1.000000
37795,0.526959,0.000000
37796,0.526972,1.000000
37797,0.526958,0.000000
37798,0.526944,0.000000
37799,0.526929,0.000000
37800,0.526942,1.000000
37801,0.526928,0.000000
37802,0.526914,0.000000
37803,0.526926,1.000000
37804,0.526939,1.000000
37805,0.526925,0.000000
37806,0.526911,0.000000
37807,0.526923,1.000000
37808,0.526936,1.000000
37809,0.526922,0.000000
37810,0.526908,0.000000
37811,0.526893,0.000000
37812,0.526879,0.000000
37813,0.526865,0.000000
37814,0.526878,1.000000
37815,0.526863,0.000000
37816,0.526876,1.000000
37817,0.526862,0.000000
37818,0.526875,1.000000
37819,0.526860,0.000000
37820,0.526873,1.000000
37821,0.526886,1.000000
37822,0.526899,1.000000
37823,0.526912,1.000000
37824,0.526925,1.000000
37825,0.526937,1.000000
37826,0.526950,1.000000
37827,0.526936,0.000000
37828,0.526949,1.000000
37829,0.526962,1.000000
37830,0.526975,1.000000
37831,0.526960,0.000000
37832,0.526946,0.000000
37833,0.526959,1.000000
37834,0.526972,1.000000
37835,0.526984,1.000000
37836,0.526970,0.000000
37837,0.526983,1.000000
37838,0.526969,0.000000
37839,0.526954,0.000000
37840,0.526967,1.000000
37841,0.526953,0.000000
37842,0.526966,1.000000
37843,0.526979,1.000000
37844,0.526964,0.000000
37845,0.526977,1.000000
37846,0.526990,1.000000
37847,0.527003,1.000000
37848,0.527016,1.000000
37849,0.527028,1.000000
37850,0.527014,0.000000
37851,0.527027,1.000000
37852,0.527013,0.000000
37853,0.527026,1.000000
37854,0.527011,0.000000
37855,0.527024,1.000000
37856,0.527037,1.000000
37857,0.527050,1.000000
37858,0.527035,0.000000
37859,0.527021,0.000000
37860,0.527007,0.000000
37861,0.526993,0.000000
37862,0.526978,0.000000
37863,0.526991,1.000000
37864,0.527004,1.000000
37865,0.526990,0.000000
37866,0.526975,0.000000
37867,0.526961,0.000000
37868,0.526947,0.000000
37869,0.526960,1.000000
37870,0.526945,0.000000
37871,0.526931,0.000000
37872,0.526917,0.000000
37873,0.526930,1.000000
37874,0.526942,1.000000
37875,0.526928,0.000000
37876,0.526914,0.000000
37877,0.526900,0.000000
37878,0.526912,1.000000
37879,0.526898,0.000000
37880,0.526884,0.000000
37881,0.526869,0.000000
37882,0.526855,0.000000
37883,0.526841,0.000000
37884,0.526854,1.000000
37885,0.526839,0.000000
37886,0.526852,1.000000
37887,0.526838,0.000000
37888,0.526851,1.000000
37889,0.526837,0.000000
37890,0.526849,1.000000
37891,0.526862,1.000000
37892,0.526875,1.000000
37893,0.526861,0.000000
37894,0.526846,0.000000
37895,0.526832,0.000000
37896,0.526845,1.000000
37897,0.526831,0.000000
37898,0.526816,0.000000
37899,0.526829,1.000000
37900,0.526842,1.000000
37901,0.526828,0.000000
37902,0.526814,0.000000
37903,0.526799,0.000000
37904,0.526785,0.000000
37905,0.526771,0.000000
37906,0.526756,0.000000
37907,0.526742,0.000000
37908,0.526728,0.000000
37909,0.526741,1.000000
37910,0.526726,0.000000
37911,0.526739,1.000000
37912,0.526752,1.000000
37913,0.526765,1.000000
37914,0.526751,0.000000
37915,0.526763,1.000000
37916,0.526776,1.000000
37917,0.526789,1.000000
37918,0.526802,1.000000
37919,0.526815,1.000000
37920,0.526800,0.000000
37921,0.526786,0.000000
37922,0.526799,1.000000
37923,0.526812,1.000000
37924,0.526798,0.000000
37925,0.526783,0.000000
37926,0.526796,1.000000
37927,0.526782,0.000000
37928,0.526768,0.000000
37929,0.526780,1.000000
37930,0.526793,1.000000
37931,0.526806,1.000000
37932,0.526819,1.000000
37933,0.526805,0.000000
37934,0.526790,0.000000
37935,0.526776,0.000000
37936,0.526789,1.000000
37937,0.526775,0.000000
37938,0.526787,1.000000
37939,0.526773,0.000000
37940,0.526786,1.000000
37941,0.526772,0.000000
37942,0.526757,0.000000
37943,0.526743,0.000000
37944,0.526756,1.000000
37945,0.526742,0.000000
37946,0.526727,0.000000
37947,0.526740,1.000000
37948,0.526753,1.000000
37949,0.526766,1.000000
37950,0.526779,1.000000
37951,0.526764,0.000000
